water_q,total_qs
207.18143977177675,0.03416446599739942
501.65152902007634,0.15203598196957557
749.8771623937805,0.2969564209969304
999.8562101599437,0.34590083923967185
1248.9807354480572,0.3910097662059373
1500.6819746699814,0.4169149437904984
1998.6302990664337,1.2096291536776507
2239.2884785720266,1.03212182861237
