water_q,total_qs
207.1600767098255,0.08406857871549356
501.5841532093071,0.3094258759266415
749.7752770213976,0.5349606508832254
999.7395349754408,0.6184540702384931
1248.8558437012653,0.6827568867117186
1500.5505096733584,0.7240171759018468
1998.267127013263,2.0579990698850885
2238.9943256420825,1.7192630729613807
